"6010","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之藝文機構電影欣賞節目表。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6011","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之專題演講及藝文座談會等活動\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6012","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之展覽資訊。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6013","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之演唱會資訊。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6014","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之親子類型的藝文資訊。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6015","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之舞蹈類型活動訊息。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6016","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之戲劇表演資訊。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6017","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之音樂劇場表演訊息。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6018","文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之無法隸屬於各類別之資訊，如青年節活動、新書分享等。\n","活動名稱、場次別名、場次地址、活動期間(起)、收費與否、票價價格說明、緯度、經度\n"
"6019","臺灣地區消費者物價指數基本分類，包含食物、衣著、居住、交通及通訊、醫藥保健、教養娛樂、雜項之分類指數。","期間、基本分類、種類。"
"6020","臺灣地區消費者物價指數所得層級別：分「全體家庭」、「可支配所得最低20%家庭」、「可支配所得中間60%家庭」、「可支配所得最高20%家庭」4項；基本分類：除編算總指數外，下分7個大類群指數。","期間、所得層級別、基本分類、種類。"
"6021","臺灣地區消費者物價指數購買頻度別：分「每月」、「每季」、「每半年」、「每年」至少購買1次及「每年購買不到1次」等5種頻度。","期間、購買頻度別、種類。"
"6034","提供資料包含：屆數、廠商名稱、電話、得獎商品、售價_規格、認證、商品介紹、銷售通路等欄位資料。","屆數、廠商名稱、電話、得獎商品、售價_規格、認證、商品介紹、銷售通路"
"6036","提供資料包含：步道編號、步道名稱、步道分級、步道系統、子步道系統、管理單位、步道入口等欄位資訊。本資料集所提供之森林步道資訊僅供參考，步道服務現況請依原始資料來源網站為準。","number、name、level、system、second_system、manager、entrance"
"6037","提供資料包含：名稱、地址、電話、主人的話、費用簡介、營業時間、刷卡(True/False)、國民旅遊卡(True/False)、交通指引、停車場、網站連結、業者email、部落格網址、寵物須知、貼心叮嚀、最佳時令、容納人數、美食特色、景點縣市、鄉鎮、座標等欄位資料。","ID、Name、Address、Tel、HostWords、Price、OpenHours、CreditCard、TravelCard、TrafficGuidelines、ParkingLot、Url、Email、BlogUrl、PetNotice、Reminder、FoodMonths、FoodCapacity、FoodFeature、City、Town、Coordinate、PicURL"
"6039","五地區國稅局綜所稅申報資料統計","102年度綜稅結算申報書統計表"
"6054","國有非公用土地綠美化成果資訊","name、city-name、town-name、sect、code、area、location、map-url"
"6056","各地勞工育樂中心主資料","名稱、地址、電話、是否提供住宿、是否提供會議室、網址"
"6057","職業安全衛生法第7條及其施行細則第12條規定之機械、設備或器具，於資訊申報網站登錄完成申報案件清單","廠商代碼、廠商名稱、地址、產品中文名稱、產品英文名稱、型式"
"6058","每月第一個營業日公告最低保證收益率","最低保證收益率（依「勞工退休金條例施行細則」第32條規定辦理）"
"6059","提供就業博覽會及現場徵才訊息及聯絡窗口","辦理單位、活動名稱、活動日期、活動時間、活動地點、活動地址、活動?容、聯絡人、聯絡電話、詳細連結"
"6060","提供職業訓練課程及聯絡資訊","辦理單位、開班單位、訓練期間、訓練時段、訓練時數、訓練地點、訓練位置、報名日期、甄試日期、負擔費用、聯絡人、聯絡電話"
"6061","勞保局各地辦事處服務項目：承保業務、給付業務、保費業務、勞工退休金及國民年金業務。","縣市別、辦事處地址、緯度、經度、辦事處電話、服務時間"
"6062","勞保年金給付介紹包含勞保老年年金給付、勞保失能年金給付、勞保遺屬年金給付、國保老年年金給付、國保身心障礙年金給付、國保遺屬年金給付及勞退年金保險。","保險別、給付種類、網址(URL)"
"6063","技能檢定每月依級別及職類別之發證情形","職類名稱、合計人數、各級別人數（甲、乙、丙、單一）、職類別"
"6068","顯著有感地震報告","地震編號、地震日期、地震時間、地震位置、地震深度、地震規模、縣市名稱、縣市最大震度、測站、測站名稱、震度"
"6069","今明36小時天氣預報","縣市名稱、發布時間、起始時間、結束時間、時間描述、舒適度、天氣狀況、降雨機率、最高溫、最低溫"
"6073","南部科學工業園區管理局所提供園區活動通報資訊","公告內容簡述、發佈內容"
"6074","環保署設於全國測站每小時發布之即時空氣品質監測資料；包括：空氣污染指標值（PSI）及各種污染物之小時濃度值，其中各項(測值單位)分別為二氧化硫(SO<sub>2</sub>)(ppb)、一氧化碳(CO)(ppm)、臭氧(O<sub>3</sub>)(ppb)、懸浮微粒(PM<sub>10</sub>)(μg/m<sup>3</sup>)、二氧化氮(NO<sub>2</sub>)(ppb)、細懸浮微粒(PM<sub>2.5</sub>)(μg/m<sup>3</sup>)、風速(WindSpeed)(m/sec)、風向(WindDirec)(degrees)、氮氧化物(NOx)(ppb)、一氧化氮(NO)(ppb)空氣污染指標值≦50，指標污染物為Null值","測站(SiteName)、縣市(County)、空氣污染指標(PSI)、污染指標物(MajorPollutant)、狀態(Status)、二氧化硫(ppb)(SO2)、一氧化碳(ppm)(CO)、臭氧(ppb)(O3)、懸浮微粒(μg/m3)(PM10)、細懸浮微粒(μg/m3)(PM2.5)、二氧化氮(ppb)(NO2)、風速(m/sec)(WindSpeed)、風向(degrees)(WindDirec)、細懸浮微粒指標(FPMI)、氮氧化物(ppb)(NOx)、一氧化氮(ppb)(NO)、發布時間(PublishTime)"
"6075","1.環保署設於全國空氣品質監測站之基本資料；包括測站名稱、測站類別、座標、地址等。2.測站位置圖層，以SHP圖層打包zip檔，包含DBF、SHP、SHX等地理圖資，供地理資訊系統套圖","測站名稱(SiteName)、測站英文名稱(SiteEngName)、空品區(AreaName)、縣市(County)、鄉鎮(Township)、測站地址(SiteAddress)、經度(TWD97)(TWD97Lon)、緯度(TWD97)(TWD97Lat)、測站類型(SiteType)"
"6076","本資料集之舊有檔案下載連結http://cdx.epa.gov.tw/CDX/OpenData/UV.xml將於10月31日移除，請使用本網頁新提供之檔案下載連結。環保署和中央氣象局設於全國紫外線測站每小時發布之紫外線監測資料（環保署及中央氣象局資料已整合成1個檔）","測站名稱(SiteName)、紫外線指數(UVI)、發布機關(PublishAgency)、縣市(County)、經度(WGS84)(TWD97Lon)、緯度(WGS84)(TWD97Lat)、發布時間(PublishTime)"
"6077","環保署和中央氣象局設於全國紫外線測站基本資料","測站名稱(SiteName)、測站英文名稱(SiteEngName)、縣市(County)、鄉鎮(Township)、測站地址(SiteAddress)、經度(TWD97)(TWD97Lon)、緯度(TWD97)(TWD97Lat)、發布機關(PublishAgency)"
"6078","環保署發布河川水質監測資料，包括河川污染指標（RiverPollutionIndex,RPI）及主要污染物監測值等資料。由於監測資料需要每個月現場採樣、經實驗室檢測分析及資料品保品管程序，通常需要隔月提供資料","測站名稱(SiteName)、測站英文名稱(SiteEngName)、縣市(County)、鄉鎮市區(Township)、流域名稱(Basin)、河川名稱(River)、TWD97經度(TWD97Lon)、TWD97緯度(TWD97Lat)、TWD97二度分帶X(TWD97TM2X)、TWD97二度分帶Y(TWD97TM2Y)、採樣日期(SampleDate)、測項名稱(ItemName)、測項英文名稱(ItemEngName)、測項英文簡稱(ItemEngAbbreviation)、監測值(ItemValue)、測項單位(ItemUnit)"
"6079","1.環保署設於河川水質監測點之基本資料；包括測站名稱、所屬流域、測站座標等。2.測站位置圖層，以SHP圖層打包zip檔，包含DBF、SHP、SHX等地理圖資，供地理資訊系統套圖","測站名稱(SiteName)、測站英文名稱(SiteEngName)、縣市(County)、鄉鎮市區(Township)、流域名稱(Basin)、河川名稱(River)、TWD97經度(TWD97Lon)、TWD97緯度(TWD97Lat)、TWD97二度分帶X(TWD97TM2X)、TWD97二度分帶Y(TWD97TM2Y)、測站位置描述(SiteAddress)"
"6081","一、依據內政部於99年11月2日修正發布「紀念日及節日實施辦法」辦理公告原住民族歲時祭儀，各該原住民族放假1日。二、凡具有原住民身分者，都可以在所屬族群的歲時祭儀日，持戶籍謄本或戶口名簿等足資證明其族別之文件，向工作或就讀單位申請放假1日。三、有關阿美族、賽夏族及噶瑪蘭族，先行公告舉辦期間，日期確定後分別另行公告。","Seq(序號)、DateListed(資料日期)、Ethnic(民族)、Name(祭儀名稱)、AlsoKnownAs(別稱)、NativeName(族語名稱)、Year(公告年度)、KeyDay(放假日)、When(舉辦週期)、Duration(舉辦期間)"
"6082","依內政部每月提供之戶政資料，篩選出臺閩地區各縣市原住民族人口數統計","區域別、性別、總計、阿美、泰雅、排灣、布農、魯凱、卑南、鄒、賽夏、雅美、邵、噶瑪蘭、太魯閣、撒奇萊雅、賽德克族、尚未申報"
"6083","依行政院原住民族委員會辦理之「2010原住民嚴選十大獻禮」甄選活動，評選出原住民十大特色美食，提供國內外遊客在造訪各地原鄉時享原味之參考。","Seq(序號)、name(美食名稱)、AlsoKnownAs(別稱)、shop(店家)、address(店家地址)、telephone(店家電話)、awards(得獎紀錄)"
"6084","依行政院原住民族委員會主辦之「101年臺灣原住民族文學獎」所評審出得獎名單提供參考。","Seq(序號)、Ethnic(民族)、EthnicName(族語名字)、Year(年度)、Name(得獎紀錄)、Genre(得獎組別)、PositionInARankingOfNames(名次)、Prizeman(得獎人)、AwardWork(得獎作品)"
"6085","行政院原住民族委員會參與「2012台北國際旅展」活動，以「拜訪部落」為號召，提供25條整合原鄉地區民宿、美食、工藝、農特產品及周邊景點最精彩的部落遊程供民眾參考。","旅遊季節、旅遊天數、族群、重要祭典、行程內容、行程特色"
"6092","故宮書畫類文物之描述性文字資料","主要包括品名、作者、主題或關鍵字、識別資料、尺寸、關聯資料等"
"6093","故宮書畫類文物之描述性文字資料","主要包括品名、作者、識別資料、尺寸、關聯資料、語言等"
"6099","景氣指標、景氣對策信號(燈號及綜合判斷分數)","日期（西元年月）、景氣指標綜合指數（數值）、景氣指標不含趨勢指數（數值）、景氣對策信號綜合判斷分數(數值)、景氣對策信號(文字)、景氣指標構成項目(數值)、景氣對策信號構成項目(數值)"
"6100","製造業採購經理人指數(PMI)、非製造業經理人指數(NMI)之數列資料","日期（西元年月）、製造業採購經理人指數（數值）、非製造業經理人指數（數值）"
"6133","本資料集係提供進口食品及相關產品之不符合資訊。","產地、主旨、原因、進口商名稱、進口商地址、貨品分類號列、不合格原因暨檢出量詳細說明、法規限量標準、製造廠或出口商名稱、製造商代碼、牌名、重量、處置情形、發布日期、報驗受理日期、附圖"
"6134","提供藥局名稱、地址、電話等基本資料。","機構狀態、機構名稱、地址縣市別、地址鄉鎮市區、地址街道巷弄號、負責人姓名、負責人性別、電話、是否為健保特約藥局"
"6135","故宮銅器類文物之描述性文字資料","主要包括品名、時代、識別資料、尺寸、資料類型、描述等"
"6136","故宮銅器類文物之描述性文字資料","主要包括品名、識別資料、尺寸、資料類型、描述等"
"6137","故宮器物類文物之描述性文字資料","主要包括品名、時代、主題、識別資料、尺寸等"
"6138","鐵路客車時刻資料包括西部幹線對逆行、西部幹線順行、東部幹線對逆行、東部幹線順行、南迴線逆行、南迴線順行客運列車行車時刻","日期、列車車次、列車種類、車次行駛路線、行駛山、海線或無經過、列車行駛方向、跨夜車站代號、殘障車、辦理托運、餐車、火車狀態、備註"
"6145","國內大學校院成立之客家學院系所及客家研究中心資料","no:編號\r\nschool_name:校名\r\nagency_name:名稱\r\nfound_date:成立時間\r\nurl:網址\r\n"
"6146","客委會自95年起收錄海外客家社團之基本資料","team_name:社團名稱\r\ncountry_name:社團所在國家\r\ncity_name:所在城市\r\nemail:聯絡e-mail\r\n"
"6151","提供資料包含：標章資訊、產銷班代碼、產銷班名稱、輔導單位代碼、輔導單位名稱、產業代碼、產業、作物資訊、植物資訊、縣市代碼、縣市等欄位資料。","labels、classNo、className、orgNo、orgName、mainClassNo、mainClassName、crops、plants、countyNo、county"
"6152","提供資料包含：廠商名稱、聯絡電話、營業內容等欄位資料。","name、people、item"
"6153","微型創業鳳凰計劃之創業研習課程開課訊息，包含課程班別、日期時間、地點等","班別、日期、時間、地點"
"6154","勞動及職業安全衛生研究所各年度研究計畫之成果報告","出版年、計畫編號、組別、中文研究報告名稱、檔案下載"
"6155","總決標金額前5大之決標公告資訊","機關名稱、標案案號、標案名稱、採購性質、決標日期、決標金額(元)、得標廠商"
"6156","領有技師證書人數、技師執業人數、技師執業人數男女生比率","領有技師證書人數、單獨設立或與其他技師組織聯合技師事務所之執業人數、組織或受聘於工程技術顧問公司之執業人數、受聘於前款以外依法令規定必需聘用領有執業執照之技師之營利事業或機構之執業人數"
"6164","水利署對於發布豪大雨地區的警戒區域進行關注，若雨量達到一定的警戒雨量值則會在水利署網站上發布淹水警戒。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6165","由水庫管理單位發布洩洪警戒，依據各水庫運用規則所訂的時機發布；未訂有水庫運用規則者，則應於水庫洩洪開始一小時前發布，並通知轄區警察單位轉知附近居民，必要時會透過傳播媒體即時播報。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6166","中央氣象局氣象預報中心人員隨時監控天氣變化，當觀測或研判未來有大雨或豪雨發生的機會時，即會適時發布大雨特報或豪雨特報，提醒各界注意防範","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6167","中央氣象局有感地震報告，提供民眾地震發生所在位置，並震央所在區域之描述。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6168","中央氣象局觀測到我國沿海發生波高50公分以上之海嘯時，應儘速發布海嘯報告，並迅速通報中央災害防救主管機關、相關單位以及新聞傳播機構，採取必要措施。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6169","行政院農業委員會依據交通部中央氣象局所提供的氣象預報及雨量資料，配合農委會研訂之土石流警戒基準值，研判土石流災害發生之可能性，並發布土石流警戒區預報（紅色或黃色警戒）；地方政府依據當地實際狀況，必要時得發布疏散避難警報撤離危險區居民，以達到災害傷亡趨近於零之目的。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6170","中央氣象局氣象預報中心預報人員於颱風形成後就以國際編號及命名，並在每天發布4次之氣象預報中，報導颱風的動態及預報其未來變化，若颱風移近台灣或金門、馬祖，有可能侵襲其陸地或四周圍100公里近海時，就會成立「颱風預報工作小組」，提供颱風預報與颱風警報的的預警訊息。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6171","由各河川局的河川水位即時傳輸系統，傳至各地防汛中心，並根據水位上漲速率與河川特性，預測河川未來2至5小時之水位，作為警戒水位。經地方研判必要時會做出宣導、撤離當地民眾的必要。","訊息、目的、來源、狀態、唯一識別代碼，以及預期或實際事件的緊急性、嚴重性、可能性，訊息分類及提供適當的應變說明和其他各種細節的說明（影響時間，技術參數，聯絡資訊，其他訊息來源的連結等）、空間資訊等。"
"6177","本資料集提供臺南市政府工務局在建工程列表","「工程編號」、「工程名稱」、「區別」"
"6182","本資料集提供臺南市公園基本資料","「公園名稱」、「編號」、「里別」、「面積」、「類別」、「座落位置」、「使用分區」、「維護管理單位」、「所在轄區」、「X座標」(TWD97座標系統)、「y座標」(TWD97座標系統)"
"6213","本資料集主要提供申報人申報之不動產買賣交易實際資訊，含實價及主要屬性，如面積、使用分區等資訊。","主要欄位有「土地區段位置/建物區段門牌」、「總價」、「土地移轉總面積(平方公尺)」、「建物移轉總面積(平方公尺)」、「使用分區或編定」…等。"
"6214","本資料集主要提供申報人申報之不動產租賃交易實際資訊，含實價及主要屬性，如面積、使用分區等資訊。","主要欄位有「租金總額(元)」、「土地租賃面積(平方公尺)」、「建物租賃面積(平方公尺)」、「使用分區或編定」。"
"6215","本資料集主要提供申報人申報之預售屋買賣交易實際資訊，含實價及主要屬性，如面積、使用分區等資訊。","主要欄位有「總價」、「土地移轉總面積(平方公尺)」、「建物移轉總面積(平方公尺)」、「使用分區或編定」。"
"6219","收錄文化部公共藝術網之作品基本資料。\n","名稱、代表圖像、簡介、地點、經度、緯度、年代、作者、尺寸、材質等\n"
"6220","文化部收錄國內展演空間資訊。","主類別、名稱、簡介、地址、經度、緯度、開放時間、電話及email等。\n"
"6221","文化部收錄之各縣市政府文化局相關單位資料。","名稱、代表圖像、地址、經度、緯度及網址等。\n"
"6222","收錄文化部所屬各級機關(構)開放服務之專門特色圖書室，如國立臺灣歷史博物館圖書室、國立臺灣美術館資料中心及兒童繪本區等。\n","名稱、代表圖像、簡介、地址、經度、緯度、開放時間等。\n"
"6223","收錄文化旅遊網之文化創意加值商店資料。\n","名稱、代表圖像、簡介、地址、經度、緯度、開放時間、電話、email、FACEBOOK及網站等。\n"
"6224","文化部收錄獨立特色書店的資料。\n","名稱、代表圖像、簡介、地址、經度、緯度、開放時間、電話、email、FACEBOOK及網站等。\n"
"6242","文化部整合之公私立博物館所在地址、管理處聯絡資訊、網址及地理位置等資訊。\n","名稱、地址、經度、緯度、開放時間、票價、網址等。\n"
"6243","文化部社區通網站之社區所在地點、網址及地理位置等資訊。\n","名稱、地址、經度、緯度、網址等。\n"
"6244","文化部地方文化館網站之地方文化館資訊，包含所在地址、管理處聯絡資訊、網址及地理位置等。\n","名稱、地址、經度、緯度、網址等。\n"
"6246","文化資產網之供古蹟資訊，包含地點、所屬主管機關、網址及創建年代等。\n","主要欄位：名稱、地址、經度、緯度、級別、所屬主管機關、來源網址、創建年代\n等。\n"
"6258","提供投保單位及被保險人查對月薪資總額適用之投保薪資等級","身分別、投保薪資等級、月薪資總額、月投保薪資"
"6259","提供投保單位及被保險人查詢每月個別應負擔之勞、就保保險費","序號、普通費率、就保費率、投保薪資、勞工應負擔保費金額、單位應負擔保費金額"
"6260","提供職業工會及所屬會員查詢每月個別應負擔保險費","序號、職災費率、普通費率、投保薪資、月負擔保險費金額"
"6261","提供漁會及所屬會員查詢每月個別應負擔保險費","投保薪資等級、月投保薪資、會員每月應負擔保險費金額"
"6262","提供投保單位查詢其單位適用之職災費率","大分類、編號、行業類別、行業別費率%、上下班費率%、職災費率%"
"6263","職業重建單位提供職災勞工就近性之工作能力評估及強化、心理輔導及社會適應、職業輔導評量、就業服務及職務再設計等職業重建服務。","區域、辦理服務單位名稱、地址、聯絡人、聯絡電話"
"6264","提供各縣市基層農會名稱與地址，便利民眾至農會辦理農保、健保、金融服務、農業推廣等相關服務。","縣市別、農會名稱、地址"
"6265","國民年金業務說明會相關資訊","場次、辦理地區、日期、時間、地點"
"6266","直轄市或縣（市）政府辦理身心障礙鑑定指定醫療機構名冊","醫院所在縣市、序號、醫院中文名稱、醫院電話號碼區域碼、醫院電話號碼、醫院地址"
"6267","代收國民年金保險費金融機構","金資代號、金融機構名稱、代收國保費、轉帳代繳國保費、網路ATM繳納國保費、網路ATM金融卡"
"6268","勞工保險局委託代收、轉帳保險費金融機構名稱","主辦銀行、複委託銀行、金資代號、代收、轉帳、網路銀行、網路ATM"
"6269","尚積欠勞保費之職業工會、漁會","職業工會、漁會名稱"
"6270","符合「勞工健康保護規則」所列特別危害健康作業，且最近加保年資連續滿1年以上之被保險人，每年可由投保單位提出申請勞工保險預防職業病健康檢查1次。","檢查類別代號、檢查對象、檢查項目"
"6271","提供勞工因眼、耳、咀嚼吞嚥及言語機能、胸腹部臟器(機能失能)、脊柱畸形或運動失能、皮膚或上下肢機能失能者，得就近至評鑑合格醫院開具勞保失能診斷書，申請勞保失能給付。所在縣市、醫院名稱、醫院層級、醫院評鑑合格效期、教學評鑑合格效期、醫院電話、醫院地址","檢查類別代號、檢查對象、檢查項目"
"6272","為便利提繳單位繳納勞工退休金，提供多種繳納方式。","繳納機構、金資代號、臨櫃代收、轉帳代繳、網路銀行、網路ATM、應繳金額限制、手續費"
"6273","提供多種查詢管道，方便勞工查詢雇主是否有提繳勞工退休金及勞退個人專戶金額。","查詢方式、查詢地點、查詢功能、說明"
"6274","雇主應按勞工每月實際工資總額，依「勞工退休金月提繳工資分級表」規定之等級金額覈實申報月提繳工資。","月提繳工資等級、實際工資(元)、月提繳工資(元)"
"6275","自76年開辦後歷年墊償件數、單位數、人數、金額統計數據","統計期間（年度）、墊付件數、墊付家數、應墊付金額、已墊付金額"
"6276","自76年墊償開辦後歷年墊償追償狀況統計","統計期間（年度）、當年墊償金額、累積墊償金額、當年償還金額、累積償還金額、當年追償率"
"6278","提供工會聯合組織名冊","編號、工會名稱、地址、電話、傳真"
"6279","有關勞動基準法適用行業與工作者之公告","序號、公告日期、主旨、公告事項、發文字號"
"6280","有關核定適用與廢止勞動基準法第84條之1工作者公告","序號、適用（含公告日期、對象、公告文號）、廢止（含公告/廢止日期、對象、公告/廢止文號）"
"6281","有關我國基本工資制定與調整之歷史沿革","序號、指示/發布日期、內容/調整金額、實施日期"
"6282","有關97年與99年友善職場獲獎之優良事業單位具體措施","序號、事業單位名稱、事業單位簡介、友善措施、網址"
"6296","勞委會為宣導本會對於勞資關係、勞動條件、勞工安全與衛生、就業促進、退休保障、外籍勞工在台工作等相關政策、措施，並介紹國外最新勞動資訊，敦請相關領域專家學者撰稿及配合業務主題的需要按季出刊，希望藉與加強與地方勞工行政機關聯繫，促進交流。","期數、主題、標題、網址"
"6297","環保署每週針對重要國際環保新聞摘譯的資料","新聞編號(NewsNo)、新聞發布日期(NewsDate)、新聞標題(NewsTitle)、新聞涵蓋地區(NewsCountry)、新聞來源(NewsSource)、新聞主分類(NewsClass)、新聞內容(NewsContent)、新聞網址(NewsUrl)、週別(NewsWeek)"
"6298","環保署發布環保相關新聞","新聞編號(NewsNo)、新聞標題(NewsTitle)、新聞內容(NewsContent)、新聞發布單位(NewsSource)、新聞發布日期(NewsDate)、相關報導連結(RelativeUrl)、新聞附件網址(AttachUrl)"
"6305","臺灣地區消費者物價指數商品性質別，包含商品類及服務類之分類指數","期間、商品性質別分類、種類。"
"6310","本資料集主要提供台灣自來水公司深溝水源生態園區介紹","主要欄位有「簡介」、「電話」、「地址」、「開放時間」。"
"6320","本資料集主要提供中央機關一般職稱之中英對照詞彙等資訊。","主要欄位有「一般職稱類別」、「一般職稱類別細目」、「一般職稱中文」、「職等」、「一般職稱英譯」。"
"6321","本資料集主要提供本臺各項公告民眾週知的訊息摘要等資訊。","主要欄位有「日期」、「標題」、「內容」。"
"6322","本資料集主要提供本臺熱門節目及活動訊息摘要等資訊。","主要欄位有「日期」、「標題」、「內容」。"
"6323","本資料集主要提供各種文教新聞訊息摘要等資訊。","主要欄位有「日期」、「標題」、「內容」。"
"6324","本資料集主要提供本臺各種活動訊息等資訊。","主要欄位有「日期」、「標題」、「內容」。"
"6340","收錄通過臺灣職業安全衛生管理系統驗證並取得合格有效證書之事業單位名單","事業單位名稱、所在地、證書編號、證書登錄日期、重新驗證次數、證書有效期限"
"6341","收錄近3年勞工安全衛生教育訓練單位評鑑結果績優名單","評鑑年度、受評職類、等級、受評單位"
"6342","為研判沙塵是否會影響到我國空氣品質，環保署根據過去沙塵侵台的路徑歸納相關資料，包括透過沙塵暴發生及大氣環流資訊蒐集、空氣品質監測資料分析等，建立沙塵影響空氣品質預報研判，環保署於每年11月~隔年5月沙塵來臨季節提供最新沙塵資訊","發布時間(PublishTime)、預報標題(Subject)、預報內容(Content)"
"6343","環保署發布全國細懸浮微粒（PM2.5）手動監測資料，PM2.5手動監測為依據標準檢測方法，連續採樣24小時所得之測值。由於監測資料需要現場採樣、經實驗室檢測分析及資料品保品管程序，通常需要20天後提供資料","測站名稱(SiteName)、監測日期(MonitorDate)、細懸浮微粒監測濃度(Concentration)、度量單位(ItemUnit)"
